empresa;uc;mes_ref;consumo;injetado;saldo;Tipo_de_Instalacao;Custo_de_Disponibilidade
Empresa W;10030099;2023-01-01;1307.48;1257.48;;Bifásico;50
Empresa W;10030099;2023-02-01;1263.68;1213.68;;Bifásico;50
Empresa W;10030099;2023-03-01;1422.44;1054.85;;Bifásico;50
Empresa W;10030099;2023-04-01;1422.86;1372.86;;Bifásico;50
Empresa W;10030099;2023-05-01;1685.1;1608.78;;Bifásico;50
Empresa W;10030099;2023-06-01;989.97;939.97;;Bifásico;50
Empresa W;10030099;2023-07-01;895.7;724.24;;Bifásico;50
Empresa W;10030099;2023-08-01;949.0;899.0;;Bifásico;50
Empresa W;10030099;2023-09-01;1232.07;1182.07;;Bifásico;50
Empresa W;10030099;2023-10-01;1578.64;1528.64;;Bifásico;50
Empresa W;10030099;2023-11-01;1594.09;1544.09;;Bifásico;50
Empresa W;10030099;2023-12-01;1653.91;1603.91;;Bifásico;50
Empresa W;10030099;2024-01-01;1343.17;1293.17;;Bifásico;50
Empresa W;10030099;2024-02-01;1291.64;1241.64;;Bifásico;50
Empresa W;10030099;2024-03-01;1448.93;1398.93;;Bifásico;50
Empresa W;10030099;2024-04-01;1441.97;1391.97;;Bifásico;50
Empresa W;10030099;2024-05-01;1707.15;1657.15;;Bifásico;50
Empresa W;10030099;2024-06-01;1013.67;963.67;;Bifásico;50
Empresa W;10030099;2024-07-01;1195.22;1145.22;;Bifásico;50
Empresa W;10030099;2024-08-01;1353.04;1303.04;;Bifásico;50
Empresa W;10030099;2024-09-01;1585.0;1535.0;;Bifásico;50
Empresa W;10030099;2024-10-01;1793.33;1743.33;;Bifásico;50
Empresa W;10030099;2024-11-01;1893.9;1843.9;;Bifásico;50
Empresa W;10030099;2024-12-01;1910.5;1602.08;0.0;Bifásico;50
Empresa W;10030100;2023-01-01;2447.41;2417.41;;Monofásico;30
Empresa W;10030100;2023-02-01;2365.43;2087.54;;Monofásico;30
Empresa W;10030100;2023-03-01;2662.6;2632.6;;Monofásico;30
Empresa W;10030100;2023-04-01;2663.39;2120.84;;Monofásico;30
Empresa W;10030100;2023-05-01;3154.26;3124.26;;Monofásico;30
Empresa W;10030100;2023-06-01;1853.07;1823.07;;Monofásico;30
Empresa W;10030100;2023-07-01;1676.63;1646.63;;Monofásico;30
Empresa W;10030100;2023-08-01;1776.39;1746.39;;Monofásico;30
Empresa W;10030100;2023-09-01;2306.26;2276.26;;Monofásico;30
Empresa W;10030100;2023-10-01;2954.99;2924.99;;Monofásico;30
Empresa W;10030100;2023-11-01;2983.91;2561.74;;Monofásico;30
Empresa W;10030100;2023-12-01;3095.88;3065.88;;Monofásico;30
Empresa W;10030100;2024-01-01;2506.81;2476.81;;Monofásico;30
Empresa W;10030100;2024-02-01;2439.23;2409.23;;Monofásico;30
Empresa W;10030100;2024-03-01;2725.31;2695.31;;Monofásico;30
Empresa W;10030100;2024-04-01;2690.63;2660.63;;Monofásico;30
Empresa W;10030100;2024-05-01;3201.08;3171.08;;Monofásico;30
Empresa W;10030100;2024-06-01;1929.37;1717.0;;Monofásico;30
Empresa W;10030100;2024-07-01;2299.13;2269.13;;Monofásico;30
Empresa W;10030100;2024-08-01;2362.57;2332.57;;Monofásico;30
Empresa W;10030100;2024-09-01;2832.29;2394.3;;Monofásico;30
Empresa W;10030100;2024-10-01;3643.69;2826.7;;Monofásico;30
Empresa W;10030100;2024-11-01;3607.84;2623.6;;Monofásico;30
Empresa W;10030100;2024-12-01;3597.5;3142.68;0.0;Monofásico;30
